loser_age,loser_hand,loser_ioc,loser_rank,loser_rank_points,surface,tourney_level,winner_age,winner_hand,winner_ioc,winner_rank,winner_rank_points,year,games,id
25.92197125,R,RUS,183,328,Hard,I,22.34633812,R,RUS,75,855,2009,2,26312
26.74880219,R,AUS,110,593,Hard,I,25.30869268,R,UKR,269,184,2009,2,26313
17.229295,R,THA,352,126,Hard,I,21.77960301,R,ISR,48,1201,2009,2,26314
24.63244353,R,UZB,82,828,Hard,I,31.71526352,R,THA,41,1409,2009,2,26315
18.48596851,R,AUS,139,447,Hard,I,25.77138946,R,POR,146,412,2009,2,26316
17.49212868,R,THA,945,14,Hard,I,22.23682409,R,IND,126,548,2009,2,26317
22.29431896,R,JPN,405,102,Hard,I,18.52429843,R,RUS,196,294,2009,3,26318
38.36824093,R,JPN,162,377,Hard,I,20.3504449,R,SVK,51,1147,2009,3,26319
19.50718686,R,KAZ,128,530,Hard,I,21.9028063,R,CRO,737,28,2009,3,26320
26.61190965,U,JPN,157,388,Hard,I,17.70841889,L,KAZ,155,392,2009,2,26321
19.4825462,R,TPE,62,926,Hard,I,18.58453114,R,DEN,12,3230,2009,2,26322
21.41273101,R,KAZ,99,647,Hard,I,24.42436687,R,RUS,5,6640,2009,2,26323
28.78850103,L,AUT,26,1899,Hard,I,22.34633812,R,RUS,75,855,2009,2,26324
25.30869268,R,UKR,269,184,Hard,I,21.77960301,R,ISR,48,1201,2009,2,26325
25.77138946,R,POR,146,412,Hard,I,31.71526352,R,THA,41,1409,2009,2,26326
18.52429843,R,RUS,196,294,Hard,I,22.23682409,R,IND,126,548,2009,2,26327
21.9028063,R,CRO,737,28,Hard,I,20.3504449,R,SVK,51,1147,2009,3,26328
17.70841889,L,KAZ,155,392,Hard,I,18.58453114,R,DEN,12,3230,2009,4,26329
23.08829569,R,CHN,35,1566,Hard,I,24.42436687,R,RUS,5,6640,2009,2,26330
22.34633812,R,RUS,75,855,Hard,I,21.77960301,R,ISR,48,1201,2009,3,26331
31.71526352,R,THA,41,1409,Hard,I,22.23682409,R,IND,126,548,2009,2,26332
18.58453114,R,DEN,12,3230,Hard,I,20.3504449,R,SVK,51,1147,2009,2,26333
20.3504449,R,SVK,51,1147,Hard,I,22.23682409,R,IND,126,548,2009,3,26334
19.50171116,R,TPE,60,926,Hard,P,21.80424367,R,ITA,32,1618,2009,2,26336
20.36960986,R,SVK,47,1259,Hard,P,24.8843258,R,AUS,42,1348,2009,2,26337
26.76796715,R,AUS,112,593,Hard,P,25.62080767,R,CHN,20,2386,2009,2,26338
19.95071869,R,POL,10,3867,Hard,P,18.19575633,R,POL,121,558,2009,2,26339
20.13415469,R,HUN,29,1681,Hard,P,27.47980835,U,FRA,104,619,2009,3,26340
23.73169062,R,UKR,90,729,Hard,P,28.80766598,L,AUT,26,1899,2009,2,26342
20.48459959,R,BLR,49,1191,Hard,P,24.5119781,R,UKR,30,1666,2009,2,26343
22.93223819,R,SLO,136,486,Hard,P,26.54893908,R,ESP,21,2332,2009,2,26344
23.70431212,R,GER,63,897,Hard,P,19.06913073,R,FRA,11,3242,2009,2,26345
18.94592745,L,CZE,43,1345,Hard,P,26.50513347,R,GER,148,420,2009,3,26346
22.06160164,R,RUS,35,1545,Hard,P,17.62628337,R,RUS,44,1341,2009,2,26347
26.97330595,R,CHN,37,1528,Hard,P,22.54620123,R,RUS,75,815,2009,3,26348
20.49555099,R,UKR,144,442,Hard,P,21.42915811,R,BUL,51,1166,2009,2,26349
18.86379192,R,ROU,38,1507,Hard,P,19.78370979,R,SVK,18,2880,2009,2,26350
18.19849418,R,AUT,70,845,Hard,P,23.68788501,R,EST,24,2080,2009,3,26351
20.6954141,L,RUS,53,1106,Hard,P,22.25598905,R,IND,87,748,2009,2,26352
23.10746064,R,CHN,33,1596,Hard,P,21.3963039,R,ROU,48,1244,2009,3,26353
24.01368925,L,AUS,81,785,Hard,P,28.65160849,R,ITA,36,1529,2009,2,26355
33.62080767,R,JPN,25,1980,Hard,P,24.37508556,R,FRA,13,3186,2009,3,26356
21.95482546,R,RUS,23,2096,Hard,P,18.93771389,R,JPN,74,823,2009,2,26357
22.52703628,R,UKR,56,978,Hard,P,25.76865161,R,FRA,58,966,2009,2,26359
24.8843258,R,AUS,42,1348,Hard,P,25.62080767,R,CHN,20,2386,2009,3,26361
18.19575633,R,POL,121,558,Hard,P,27.47980835,U,FRA,104,619,2009,4,26362
28.80766598,L,AUT,26,1899,Hard,P,27.34017796,R,RUS,4,8286,2009,2,26364
24.5119781,R,UKR,30,1666,Hard,P,26.54893908,R,ESP,21,2332,2009,2,26365
26.50513347,R,GER,148,420,Hard,P,19.06913073,R,FRA,11,3242,2009,2,26366
17.62628337,R,RUS,44,1341,Hard,P,28.66803559,R,USA,6,6144,2009,2,26367
23.64134155,R,RUS,7,5510,Hard,P,22.54620123,R,RUS,75,815,2009,3,26368
21.42915811,R,BUL,51,1166,Hard,P,19.78370979,R,SVK,18,2880,2009,2,26369
22.25598905,R,IND,87,748,Hard,P,23.68788501,R,EST,24,2080,2009,2,26370
22.36550308,R,RUS,61,923,Hard,P,24.44353183,R,RUS,5,6770,2009,2,26372
22.80903491,R,RUS,2,9150,Hard,P,25.76865161,R,FRA,58,966,2009,2,26375
26.54893908,R,ESP,21,2332,Hard,P,27.34017796,R,RUS,4,8286,2009,2,26378
19.06913073,R,FRA,11,3242,Hard,P,28.66803559,R,USA,6,6144,2009,2,26379
19.78370979,R,SVK,18,2880,Hard,P,22.54620123,R,RUS,75,815,2009,4,26380
23.96714579,R,SRB,3,8580,Hard,P,23.68788501,R,EST,24,2080,2009,2,26381
25.82067077,R,SVK,41,1414,Hard,P,25.76865161,R,FRA,58,966,2009,3,26383
22.54620123,R,RUS,75,815,Hard,P,23.68788501,R,EST,24,2080,2009,2,26386
24.44353183,R,RUS,5,6770,Hard,P,25.76865161,R,FRA,58,966,2009,2,26387
27.39219713,R,USA,1,9632,Hard,P,28.66803559,R,USA,6,6144,2009,3,26388
23.68788501,R,EST,24,2080,Hard,P,25.76865161,R,FRA,58,966,2009,2,26389
25.85078713,R,AUS,84,777,Hard,I,18.6036961,R,DEN,12,3230,2009,2,26391
23.10198494,R,BEL,95,692,Hard,I,29.51129363,R,FRA,77,808,2009,2,26392
21.28952772,R,RUS,62,901,Hard,I,20.10403833,R,NED,201,290,2009,2,26393
26.91033539,R,ITA,129,535,Hard,I,25.42094456,R,GBR,52,1115,2009,3,26394
25.00205339,R,SWE,91,725,Hard,I,16.04928131,R,POR,124,552,2009,2,26395
34.62286105,R,USA,89,729,Hard,I,17.4017796,R,USA,150,412,2009,3,26396
30.11909651,L,USA,119,560,Hard,I,20.95003422,R,NZL,57,974,2009,2,26397
26.32169747,L,HUN,71,836,Hard,I,27.79192334,R,FRA,108,606,2009,3,26399
28.1724846,R,USA,193,304,Hard,I,19.95893224,R,USA,116,578,2009,2,26400
22.7926078,R,GBR,101,627,Hard,I,22.03422313,L,CZE,50,1166,2009,2,26401
26.20944559,R,FRA,78,802,Hard,I,23.04449008,R,FRA,86,754,2009,3,26402
23.74264203,R,CZE,92,712,Hard,I,24.93086927,R,RSA,156,392,2009,3,26403
19.43600274,R,USA,138,462,Hard,I,25.9192334,R,FRA,88,740,2009,2,26404
22.74332649,L,USA,125,552,Hard,I,19.54825462,R,BLR,14,3166,2009,2,26405
27.38124572,R,GER,85,757,Hard,I,20.10403833,R,NED,201,290,2009,3,26407
17.4017796,R,USA,150,412,Hard,I,20.95003422,R,NZL,57,974,2009,3,26409
27.79192334,R,FRA,108,606,Hard,I,19.40314853,R,GER,59,930,2009,2,26410
19.95893224,R,USA,116,578,Hard,I,22.03422313,L,CZE,50,1166,2009,2,26411
25.9192334,R,FRA,88,740,Hard,I,19.54825462,R,BLR,14,3166,2009,2,26413
22.03422313,L,CZE,50,1166,Hard,I,19.40314853,R,GER,59,930,2009,2,26416
19.40314853,R,GER,59,930,Hard,I,19.54825462,R,BLR,14,3166,2009,3,26419
18.6036961,R,DEN,12,3230,Hard,I,19.54825462,R,BLR,14,3166,2009,2,26420
23.35386721,U,CZE,166,370,Clay,I,24.02190281,R,CZE,82,781,2009,2,26422
16.51471595,R,BEL,301,158,Clay,I,24.04654346,R,ARG,46,1288,2009,2,26423
26.25051335,U,FRA,167,368,Clay,I,33.42094456,R,PAR,93,709,2009,3,26424
29.61533196,R,COL,165,372,Clay,I,23.80561259,R,FRA,73,824,2009,3,26426
21.40999316,R,UKR,113,588,Clay,I,28.75564682,R,ESP,76,811,2009,2,26427
20.34223135,U,COL,550,57,Clay,I,26.27241615,R,ESP,292,164,2009,2,26429
19.51540041,R,COL,102,621,Clay,I,20.44079398,R,ARG,134,496,2009,3,26430
20.50102669,R,SWE,198,296,Clay,I,20.45448323,R,ESP,28,1682,2009,2,26431
33.42094456,R,PAR,93,709,Clay,I,24.04654346,R,ARG,46,1288,2009,3,26433
29.26488706,R,HUN,181,331,Clay,I,23.80561259,R,FRA,73,824,2009,2,26434
27.04449008,R,EST,111,594,Clay,I,19.95893224,R,ROU,127,540,2009,2,26435
26.27241615,R,ESP,292,164,Clay,I,26.51608487,L,ESP,66,858,2009,2,26436
20.45448323,R,ESP,28,1682,Clay,I,20.44079398,R,ARG,134,496,2009,2,26437
22.07255305,R,SLO,137,464,Clay,I,24.18617385,R,ROU,67,856,2009,2,26438
20.44079398,R,ARG,134,496,Clay,I,26.51608487,L,ESP,66,858,2009,3,26440
24.04654346,R,ARG,46,1288,Clay,I,26.51608487,L,ESP,66,858,2009,2,26442
24.20533881,R,ROU,63,946,Clay,I,29.86721424,R,HUN,160,385,2009,2,26444
20.51471595,R,UKR,138,470,Clay,I,20.47364819,R,ESP,35,1566,2009,2,26445
26.29158111,R,ESP,267,188,Clay,I,26.53524983,L,ESP,53,1130,2009,2,26447
23.75085558,R,UKR,91,719,Clay,I,26.99520876,R,ITA,15,3070,2009,2,26448
29.86721424,R,HUN,160,385,Clay,I,28.68720055,R,USA,5,6814,2009,3,26449
26.01505818,R,ITA,70,847,Clay,I,20.15331964,R,HUN,28,1681,2009,2,26450
26.53524983,L,ESP,53,1130,Clay,I,24.04106776,R,CZE,78,801,2009,3,26452
23.06365503,R,FRA,83,784,Clay,I,26.99520876,R,ITA,15,3070,2009,2,26453
20.15331964,R,HUN,28,1681,Clay,I,28.68720055,R,USA,5,6814,2009,3,26454
24.04106776,R,CZE,78,801,Clay,I,26.99520876,R,ITA,15,3070,2009,3,26455
26.99520876,R,ITA,15,3070,Clay,I,28.68720055,R,USA,5,6814,2009,2,26456
19.9890486,R,POL,10,3448,Hard,I,27.01163587,R,CHN,53,1109,2009,3,26457
25.07597536,R,MEX,420,94,Hard,I,22.07255305,L,CZE,51,1156,2009,2,26458
34.66119097,R,USA,101,629,Hard,I,27.01437372,R,ITA,15,2990,2009,2,26460
18.21765914,U,NED,146,431,Hard,I,26.03422313,R,ITA,69,867,2009,3,26461
20.8569473,R,SVK,177,348,Hard,I,23.77002053,R,UKR,96,679,2009,2,26463
21.32785763,R,RUS,71,841,Hard,I,26.36002738,L,HUN,77,806,2009,2,26464
18.23408624,R,POL,107,610,Hard,I,25.65913758,R,CHN,18,2448,2009,2,26465
20.14236824,R,NED,167,368,Hard,I,24.41341547,R,FRA,13,3186,2009,2,26467
24.06023272,R,CZE,74,831,Hard,I,27.01163587,R,CHN,53,1109,2009,2,26468
27.01437372,R,ITA,15,2990,Hard,I,22.92950034,R,CZE,62,947,2009,3,26470
23.77002053,R,UKR,96,679,Hard,I,24.08487337,R,ARG,36,1486,2009,2,26471
20.40793977,R,SVK,46,1259,Hard,I,24.41341547,R,FRA,13,3186,2009,2,26474
22.07255305,L,CZE,51,1156,Hard,I,27.01163587,R,CHN,53,1109,2009,2,26475
24.08487337,R,ARG,36,1486,Hard,I,25.65913758,R,CHN,18,2448,2009,2,26476
19.99726215,R,USA,108,606,Hard,I,24.41341547,R,FRA,13,3186,2009,3,26477
21.00752909,R,NZL,70,866,Hard,PM,21.48665298,R,BUL,50,1196,2009,2,26479
25.47843943,R,GBR,51,1195,Hard,PM,20.54209446,R,BLR,58,981,2009,3,26480
25.908282,R,AUS,80,787,Hard,PM,34.68035592,R,USA,102,629,2009,2,26482
22.58453114,R,UKR,59,978,Hard,PM,21.85626283,R,ISR,49,1201,2009,2,26483
30.04517454,R,FRA,60,976,Hard,PM,20.75290897,L,RUS,54,1096,2009,3,26484
19.46064339,R,GER,55,1044,Hard,PM,22.6036961,R,RUS,56,1035,2009,2,26485
21.34702259,R,RUS,72,841,Hard,PM,21.48939083,R,KAZ,130,499,2009,2,26486
35.46338125,R,ESP,111,577,Hard,PM,19.55920602,R,TPE,63,926,2009,2,26487
23.10198494,R,FRA,76,812,Hard,PM,19.00342231,L,CZE,46,1291,2009,2,26488
21.45379877,R,ROU,52,1184,Hard,PM,23.76180698,R,GER,65,897,2009,2,26489
31.79192334,R,THA,43,1319,Hard,PM,27.03080082,R,CHN,45,1309,2009,2,26490
25.05954825,R,SWE,99,657,Hard,PM,19.75085558,R,SUI,100,656,2009,2,26491
20.09034908,R,RUS,138,464,Hard,PM,25.82614648,R,FRA,40,1436,2009,2,26492
22.35455168,R,CAN,116,562,Hard,PM,19.4934976,R,USA,136,470,2009,2,26493
16.10677618,R,POR,122,542,Hard,PM,18.2532512,R,POL,107,610,2009,3,26494
22.80082136,L,USA,120,552,Hard,PM,22.35181383,R,BLR,95,679,2009,2,26495
15.8384668,R,CRO,822,21,Hard,PM,24.44626968,L,USA,151,410,2009,2,26497
23.78918549,R,UKR,96,679,Hard,PM,22.31348392,R,IND,87,726,2009,3,26498
18.13552361,R,CRO,201,282,Hard,PM,22.42299795,R,RUS,62,953,2009,2,26499
18.99520876,R,JPN,84,765,Hard,PM,26.05338809,R,ITA,67,883,2009,2,26500
20.42710472,R,SVK,47,1269,Hard,PM,19.38398357,R,BEL,73,837,2009,2,26501
27.84941821,R,FRA,104,622,Hard,PM,24.07939767,R,CZE,71,843,2009,2,26502
28.70910335,R,ITA,44,1309,Hard,PM,24.94182067,R,AUS,41,1406,2009,2,26503
17.45927447,R,USA,158,382,Hard,PM,22.091718,L,CZE,48,1224,2009,2,26504
22.9486653,R,CZE,61,967,Hard,PM,28.81314168,R,ESP,121,545,2009,2,26506
27.69609856,R,ITA,125,535,Hard,PM,18.25598905,R,AUT,68,877,2009,2,26507
20.54209446,R,BLR,58,981,Hard,PM,23.16495551,R,CHN,34,1566,2009,3,26511
24.56947296,R,UKR,30,1646,Hard,PM,19.87679671,R,CZE,79,787,2009,2,26512
26.60643395,R,ESP,19,2312,Hard,PM,34.68035592,R,USA,102,629,2009,3,26513
24.43258042,R,FRA,12,3346,Hard,PM,21.85626283,R,ISR,49,1201,2009,3,26514
18.92128679,R,ROU,38,1477,Hard,PM,22.6036961,R,RUS,56,1035,2009,3,26516
21.48939083,R,KAZ,130,499,Hard,PM,19.60574949,R,BLR,11,3406,2009,3,26517
19.55920602,R,TPE,63,926,Hard,PM,24.50102669,R,RUS,6,6320,2009,2,26518
23.76180698,R,GER,65,897,Hard,PM,29.67830253,R,FRA,20,2304,2009,3,26519
30.23408624,L,SUI,18,2494,Hard,PM,27.03080082,R,CHN,45,1309,2009,2,26520
19.75085558,R,SUI,100,656,Hard,PM,18.66119097,R,DEN,13,3200,2009,2,26521
25.82614648,R,FRA,40,1436,Hard,PM,23.74537988,R,EST,21,2300,2009,3,26522
20.5119781,R,ESP,33,1590,Hard,PM,19.4934976,R,USA,136,470,2009,2,26523
23.69883641,R,RUS,8,4953,Hard,PM,18.2532512,R,POL,107,610,2009,3,26524
22.35181383,R,BLR,95,679,Hard,PM,21.33880903,R,SRB,7,5414,2009,2,26525
23.96167009,R,USA,39,1452,Hard,PM,24.10403833,R,ARG,36,1516,2009,2,26526
33.67830253,R,JPN,25,1834,Hard,PM,24.44626968,L,USA,151,410,2009,2,26527
22.31348392,R,IND,87,726,Hard,PM,27.03353867,R,ITA,15,2990,2009,2,26528
25.67830253,R,CHN,17,2576,Hard,PM,22.42299795,R,RUS,62,953,2009,2,26529
26.05338809,R,ITA,67,883,Hard,PM,28.86516085,L,AUT,29,1649,2009,2,26530
19.38398357,R,BEL,73,837,Hard,PM,25.87816564,R,SVK,35,1522,2009,3,26531
24.94182067,R,AUS,41,1406,Hard,PM,20.00821355,R,POL,10,3448,2009,3,26533
22.091718,L,CZE,48,1224,Hard,PM,21.50308008,R,CAN,31,1643,2009,2,26534
24.24366872,R,ROU,66,886,Hard,PM,20.19164956,R,HUN,27,1709,2009,2,26535
19.1266256,R,FRA,14,3152,Hard,PM,27.43874059,R,GER,83,767,2009,2,26536
19.84120465,R,SVK,16,2760,Hard,PM,28.81314168,R,ESP,121,545,2009,2,26537
18.25598905,R,AUT,68,877,Hard,PM,19.6495551,R,RUS,26,1750,2009,2,26538
24.02464066,R,SRB,3,8400,Hard,PM,17.68377823,R,RUS,42,1371,2009,2,26540
19.87679671,R,CZE,79,787,Hard,PM,34.68035592,R,USA,102,629,2009,2,26542
22.01232033,R,RUS,24,1948,Hard,PM,21.85626283,R,ISR,49,1201,2009,2,26543
19.00342231,L,CZE,46,1291,Hard,PM,24.50102669,R,RUS,6,6320,2009,2,26545
29.67830253,R,FRA,20,2304,Hard,PM,27.03080082,R,CHN,45,1309,2009,2,26546
23.74537988,R,EST,21,2300,Hard,PM,18.66119097,R,DEN,13,3200,2009,3,26547
19.4934976,R,USA,136,470,Hard,PM,18.2532512,R,POL,107,610,2009,2,26548
24.44626968,L,USA,151,410,Hard,PM,27.03353867,R,ITA,15,2990,2009,3,26550
22.42299795,R,RUS,62,953,Hard,PM,28.86516085,L,AUT,29,1649,2009,2,26551
21.50308008,R,CAN,31,1643,Hard,PM,20.00821355,R,POL,10,3448,2009,2,26553
27.43874059,R,GER,83,767,Hard,PM,20.19164956,R,HUN,27,1709,2009,2,26554
19.6495551,R,RUS,26,1750,Hard,PM,28.81314168,R,ESP,121,545,2009,2,26555
21.69746749,R,ITA,131,488,Hard,PM,17.68377823,R,RUS,42,1371,2009,2,26556
34.68035592,R,USA,102,629,Hard,PM,22.86652977,R,RUS,2,9021,2009,2,26557
21.85626283,R,ISR,49,1201,Hard,PM,19.60574949,R,BLR,11,3406,2009,2,26558
27.03080082,R,CHN,45,1309,Hard,PM,24.50102669,R,RUS,6,6320,2009,2,26559
18.2532512,R,POL,107,610,Hard,PM,18.66119097,R,DEN,13,3200,2009,2,26560
20.19164956,R,HUN,27,1709,Hard,PM,20.00821355,R,POL,10,3448,2009,3,26563
28.81314168,R,ESP,121,545,Hard,PM,17.68377823,R,RUS,42,1371,2009,3,26564
22.86652977,R,RUS,2,9021,Hard,PM,19.60574949,R,BLR,11,3406,2009,3,26565
17.68377823,R,RUS,42,1371,Hard,PM,21.33880903,R,SRB,7,5414,2009,2,26569
21.33880903,R,SRB,7,5414,Hard,PM,24.50102669,R,RUS,6,6320,2009,2,26570
19.78918549,R,SUI,88,704,Hard,PM,19.53182752,R,USA,124,542,2009,2,26571
23.14031485,R,FRA,77,815,Hard,PM,27.73442847,R,ITA,126,538,2009,2,26572
25.86447639,R,FRA,38,1484,Hard,PM,20.38603696,R,GER,115,575,2009,3,26573
21.7357974,R,ITA,119,566,Hard,PM,22.98699521,R,CZE,63,942,2009,2,26574
19.03353867,R,JPN,81,768,Hard,PM,20.19986311,R,NED,154,385,2009,3,26575
19.59753593,R,TPE,67,896,Hard,PM,20.79123888,L,RUS,54,1096,2009,3,26576
18.29158111,R,POL,83,748,Hard,PM,27.06913073,R,CHN,40,1448,2009,3,26577
19.61122519,R,COL,120,561,Hard,PM,21.3853525,R,RUS,82,766,2009,2,26579
30.08350445,R,FRA,60,979,Hard,PM,31.83025325,R,THA,45,1306,2009,2,26581
19.42231348,R,BEL,75,837,Hard,PM,26.61190965,L,ESP,53,1130,2009,2,26582
21.49212868,R,ROU,52,1169,Hard,PM,18.29431896,R,AUT,74,847,2009,2,26585
22.46132786,R,RUS,57,1003,Hard,PM,24.26009582,R,KAZ,92,686,2009,2,26586
20.58042437,R,BLR,58,1001,Hard,PM,22.39014374,R,BLR,84,747,2009,2,26587
24.28199863,R,ROU,68,886,Hard,PM,25.94661191,R,AUS,80,792,2009,2,26588
25.51676934,R,GBR,51,1180,Hard,PM,22.13004791,L,CZE,48,1244,2009,2,26589
17.29500342,R,USA,521,61,Hard,PM,28.85147159,R,ESP,93,683,2009,2,26590
24,R,USA,37,1500,Hard,PM,18.76796715,R,RUS,172,343,2009,2,26591
21.52498289,R,BUL,49,1196,Hard,PM,28.74743326,R,ITA,50,1184,2009,3,26593
17.49760438,R,USA,176,337,Hard,PM,25.91649555,R,SVK,43,1432,2009,3,26594
22.62286105,R,UKR,59,981,Hard,PM,22.15742642,R,RUS,39,1470,2009,3,26596
18.275154,U,NED,144,431,Hard,PM,20.46543463,R,SVK,47,1244,2009,3,26597
19.53182752,R,USA,124,542,Hard,PM,27.4880219,R,USA,1,9432,2009,2,26600
22.98699521,R,CZE,63,942,Hard,PM,19.16495551,R,FRA,14,3061,2009,2,26603
20.19986311,R,NED,154,385,Hard,PM,26.78986995,R,RUS,9,3762,2009,3,26604
21.54140999,R,CAN,29,1703,Hard,PM,27.06913073,R,CHN,40,1448,2009,2,26606
24.06297057,R,SRB,3,7985,Hard,PM,24.14236824,R,ARG,35,1546,2009,2,26608
26.61190965,L,ESP,53,1130,Hard,PM,23.78370979,R,EST,19,2330,2009,3,26612
21.90006845,R,ITA,33,1573,Hard,PM,23.80013689,R,GER,61,945,2009,2,26613
21.89459274,R,ISR,46,1261,Hard,PM,28.76386037,R,USA,6,6842,2009,2,26614
24.26009582,R,KAZ,92,686,Hard,PM,19.68788501,R,RUS,26,1800,2009,2,26617
24.47091034,R,FRA,13,3221,Hard,PM,22.39014374,R,BLR,84,747,2009,2,26618
25.94661191,R,AUS,80,792,Hard,PM,18.69952088,R,DEN,12,3320,2009,3,26619
22.13004791,L,CZE,48,1244,Hard,PM,30.27241615,L,SUI,18,2497,2009,3,26620
28.85147159,R,ESP,93,683,Hard,PM,20.55030801,R,ESP,32,1581,2009,3,26621
18.76796715,R,RUS,172,343,Hard,PM,27.43600274,R,RUS,4,7671,2009,3,26622
23.8275154,R,UKR,104,634,Hard,PM,21.37713895,R,SRB,7,5184,2009,2,26623
28.74743326,R,ITA,50,1184,Hard,PM,20.22997947,R,HUN,25,1847,2009,3,26624
25.91649555,R,SVK,43,1432,Hard,PM,22.05065024,R,RUS,23,2026,2009,2,26625
17.72210815,R,RUS,27,1771,Hard,PM,19.6440794,R,BLR,10,3760,2009,2,26626
22.15742642,R,RUS,39,1470,Hard,PM,27.07186858,R,ITA,15,3050,2009,2,26627
20.46543463,R,SVK,47,1244,Hard,PM,29.71663244,R,FRA,20,2304,2009,3,26628
28.90349076,L,AUT,24,1869,Hard,PM,24.98015058,R,AUS,42,1438,2009,2,26629
23.90143737,R,FRA,65,924,Hard,PM,22.90485969,R,RUS,2,9121,2009,2,26630
23.20328542,R,CHN,34,1566,Hard,PM,27.4880219,R,USA,1,9432,2009,2,26631
26.78986995,R,RUS,9,3762,Hard,PM,20.79123888,L,RUS,54,1096,2009,2,26633
24.53935661,R,RUS,5,7090,Hard,PM,27.06913073,R,CHN,40,1448,2009,3,26634
19.87953457,R,SVK,16,2685,Hard,PM,26.64476386,R,ESP,21,2187,2009,4,26635
23.78370979,R,EST,19,2330,Hard,PM,20.04654346,R,POL,11,3468,2009,2,26636
23.80013689,R,GER,61,945,Hard,PM,28.76386037,R,USA,6,6842,2009,2,26637
22.39014374,R,BLR,84,747,Hard,PM,19.68788501,R,RUS,26,1800,2009,3,26639
30.27241615,L,SUI,18,2497,Hard,PM,18.69952088,R,DEN,12,3320,2009,2,26640
21.37713895,R,SRB,7,5184,Hard,PM,20.22997947,R,HUN,25,1847,2009,3,26642
27.07186858,R,ITA,15,3050,Hard,PM,29.71663244,R,FRA,20,2304,2009,3,26644
22.90485969,R,RUS,2,9121,Hard,PM,24.98015058,R,AUS,42,1438,2009,2,26645
19.68788501,R,RUS,26,1800,Hard,PM,23.73716632,R,RUS,8,4308,2009,2,26649
27.43600274,R,RUS,4,7671,Hard,PM,18.69952088,R,DEN,12,3320,2009,2,26650
20.22997947,R,HUN,25,1847,Hard,PM,19.6440794,R,BLR,10,3760,2009,2,26651
29.71663244,R,FRA,20,2304,Hard,PM,24.98015058,R,AUS,42,1438,2009,2,26652
18.69952088,R,DEN,12,3320,Hard,PM,23.73716632,R,RUS,8,4308,2009,3,26654
24.98015058,R,AUS,42,1438,Hard,PM,19.6440794,R,BLR,10,3760,2009,2,26655
23.73716632,R,RUS,8,4308,Hard,PM,19.6440794,R,BLR,10,3760,2009,3,26657
27.4880219,R,USA,1,9432,Hard,PM,19.6440794,R,BLR,10,3760,2009,2,26658
22.39014374,R,IND,100,651,Clay,I,24.64613279,R,UKR,37,1524,2009,2,26662
30.31074606,L,SUI,18,2487,Clay,I,22.87748118,L,USA,115,572,2009,2,26663
26.45585216,L,HUN,80,806,Clay,I,18.33264887,R,AUT,69,867,2009,3,26664
23.86584531,R,UKR,91,694,Clay,I,19.53730322,R,GER,62,929,2009,2,26665
34.75701574,R,USA,85,747,Clay,I,21.5797399,R,CAN,35,1588,2009,2,26666
23.24161533,R,CHN,36,1586,Clay,I,22.68035592,R,RUS,63,927,2009,3,26667
24.29842574,R,KAZ,90,696,Clay,I,26.90212183,R,AUS,151,403,2009,2,26668
24.32032854,R,ROU,73,831,Clay,I,19.91786448,R,SVK,16,2675,2009,2,26669
24.50924025,R,FRA,13,3224,Clay,I,24.03832991,R,USA,39,1503,2009,3,26670
18.98151951,U,LAT,183,322,Clay,I,25.95482546,R,SVK,43,1392,2009,3,26671
24.78576318,R,UZB,93,668,Clay,I,25.9028063,R,FRA,41,1487,2009,2,26672
25.01848049,R,AUS,31,1660,Clay,I,18.73785079,R,DEN,12,3430,2009,3,26673
22.66119097,R,UKR,65,926,Clay,I,24.64613279,R,UKR,37,1524,2009,3,26675
19.53730322,R,GER,62,929,Clay,I,21.5797399,R,CAN,35,1588,2009,3,26677
26.90212183,R,AUS,151,403,Clay,I,19.91786448,R,SVK,16,2675,2009,2,26678
24.64613279,R,UKR,37,1524,Clay,I,26.82819986,R,RUS,10,3840,2009,3,26681
18.33264887,R,AUT,69,867,Clay,I,21.5797399,R,CAN,35,1588,2009,3,26682
19.91786448,R,SVK,16,2675,Clay,I,22.68035592,R,RUS,63,927,2009,3,26683
25.95482546,R,SVK,43,1392,Clay,I,18.73785079,R,DEN,12,3430,2009,2,26684
26.82819986,R,RUS,10,3840,Clay,I,21.5797399,R,CAN,35,1588,2009,3,26685
22.68035592,R,RUS,63,927,Clay,I,18.73785079,R,DEN,12,3430,2009,3,26686
19.22245038,R,FRA,15,2985,Clay,I,26.07255305,R,FRA,97,662,2009,2,26687
28.91444216,R,BIH,179,336,Clay,I,29.84531143,L,FRA,122,553,2009,3,26688
22.14373717,R,ESP,169,364,Clay,I,20.60780287,R,ESP,27,1805,2009,2,26689
23.84120465,R,EST,20,2310,Clay,I,22.22587269,R,SLO,127,540,2009,3,26690
23.25530459,R,BEL,98,662,Clay,I,26.66940452,L,ESP,51,1170,2009,2,26691
27.63312799,U,FRA,105,627,Clay,I,22.21492129,R,RUS,37,1518,2009,2,26693
23.95893224,R,FRA,64,938,Clay,I,21.95756331,R,ITA,39,1498,2009,3,26694
25.14442163,U,UKR,228,234,Clay,I,19.97262149,R,CZE,58,971,2009,2,26696
19.09924709,L,CZE,45,1226,Clay,I,27.12936345,R,ITA,14,3040,2009,2,26699
29.84531143,L,FRA,122,553,Clay,I,20.60780287,R,ESP,27,1805,2009,2,26700
